"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"UTSI","UTStarcom Holdings Corp","3.68","132087789.28","n/a","2000","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/utsi",
"UXIN","Uxin Limited","6.14","153500000","25000000","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/uxin",
"VCNX","Vaccinex, Inc.","11.37","0","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/vcnx",
"VLRX","Valeritas Holdings, Inc.","1.46","36060751.7","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/vlrx",
"VALX","Validea Market Legends ETF","29.2399","26315910","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/valx",
"VALU","Value Line, Inc.","22.8","220916815.2","n/a","1983","Finance","Investment Managers","https://www.nasdaq.com/symbol/valu",
"VNDA","Vanda Pharmaceuticals Inc.","21.45","1117774536.45","n/a","2006","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vnda",
"BBH","VanEck Vectors Biotech ETF","129.27","458456442.81","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbh",
"GNRX","VanEck Vectors Generic Drugs ETF","25.07","3760500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gnrx",
"PPH","VanEck Vectors Pharmaceutical ETF","61.74","280184640.12","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pph",
"VWOB","Vanguard Emerging Markets Government Bond ETF","74.83","1003792817.3","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vwob",
"VNQI","Vanguard Global ex-U.S. Real Estate ETF","56.92","5884805116","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vnqi",
"VCIT","Vanguard Intermediate-Term Corporate Bond ETF","83.94","18964612717.32","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vcit",
"VGIT","Vanguard Intermediate-Term Treasury ETF","62.6002","2635952069.1452","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vgit",
"VIGI","Vanguard International Dividend Appreciation ETF","64.44","910202305.32","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vigi",
"VYMI","Vanguard International High Dividend Yield ETF","62.08","950267499.52","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vymi",
"VCLT","Vanguard Long-Term Corporate Bond ETF","88.22","2311742375.58","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vclt",
"VGLT","Vanguard Long-Treasury ETF","74.03","682356126.76","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vglt",
"VMBS","Vanguard Mortgage-Backed Securities ETF","51.33","6925761332.7","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vmbs",
"VONE","Vanguard Russell 1000 ETF","129.6697","943347067.5","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vone",
"VONG","Vanguard Russell 1000 Growth ETF","153.99","1948236976.89","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vong",
"VONV","Vanguard Russell 1000 Value ETF","108.61","1425506250","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vonv",
"VTWO","Vanguard Russell 2000 ETF","133.87","1613133500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vtwo",
"VTWG","Vanguard Russell 2000 Growth ETF","152.135","304270000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vtwg",
"VTWV","Vanguard Russell 2000 Value ETF","116.17","214914500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vtwv",
"VTHR","Vanguard Russell 3000 ETF","130.03","396591500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vthr",
"VCSH","Vanguard Short-Term Corporate Bond ETF","78.28","21240960966","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vcsh",
"VTIP","Vanguard Short-Term Inflation-Protected Securities Index Fund","48.9","5198901935.7","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vtip",
"VGSH","Vanguard Short-Term Treasury ETF","59.85","2950532761.05","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vgsh",
"BND","Vanguard Total Bond Market ETF","79.19","36508412795.42","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bnd",
"VTC","Vanguard Total Corporate Bond ETF","81.35","52877500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vtc",
"BNDX","Vanguard Total International Bond ETF","54.73","11471236530.91","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bndx",
"VXUS","Vanguard Total International Stock ETF","53.42","10950178611.84","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vxus",
"VEAC","Vantage Energy Acquisition Corp.","9.97","157815568.68","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/veac",
"VEACU","Vantage Energy Acquisition Corp.","10.5","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/veacu",
"VEACW","Vantage Energy Acquisition Corp.","1.5","0","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/veacw",
"VREX","Varex Imaging Corporation","28.57","1084350779.75","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vrex",
"VRNS","Varonis Systems, Inc.","68.15","1959504751.15","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/vrns",
"VBLT","Vascular Biogenics Ltd.","1.75","62747056.75","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vblt",
"VXRT","Vaxart, Inc.","3.03","21637802.67","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vxrt",
"VBIV","VBI Vaccines, Inc.","1.82","117177771.62","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vbiv",
"VTIQ","VectoIQ Acquisition Corp.","9.55","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/vtiq",
"VTIQU","VectoIQ Acquisition Corp.","10.1","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/vtiqu",
"VTIQW","VectoIQ Acquisition Corp.","0.55","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/vtiqw",
"VECO","Veeco Instruments Inc.","11.45","557523388.55","n/a","1994","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/veco",
"VEON","VEON Ltd.","2.65","3930407517.2","1483172648","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/veon",
"VRA","Vera Bradley, Inc.","13.89","492219693.87","n/a","2010","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/vra",
"VCYT","Veracyte, Inc.","11.79","407147630.58","n/a","2013","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/vcyt",
"VSTM","Verastem, Inc.","8.06","533989725.62","n/a","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vstm",
"VCEL","Vericel Corporation","12.7","465852929.1","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vcel",
"VRNT","Verint Systems Inc.","47.15","3018166601.55","n/a","2002","Technology","EDP Services","https://www.nasdaq.com/symbol/vrnt",
"VRSN","VeriSign, Inc.","152.54","18597460803.36","n/a","1998","Technology","EDP Services","https://www.nasdaq.com/symbol/vrsn",
"VRSK","Verisk Analytics, Inc.","116.32","19222949911.36","n/a","2009","Technology","EDP Services","https://www.nasdaq.com/symbol/vrsk",
"VBTX","Veritex Holdings, Inc.","30.29","725608944.84","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/vbtx",
"VERI","Veritone, Inc.","15.8","285136817.2","n/a","2017","Technology","EDP Services","https://www.nasdaq.com/symbol/veri",
"VRML","Vermillion, Inc.","0.5431","38038364.4678","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/vrml",
"VRNA","Verona Pharma plc","13.4","123046732.8","9182592","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vrna",
"VRCA","Verrica Pharmaceuticals Inc.","15","374195565","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vrca",
"VSAR","Versartis, Inc.","1.65","59534418.9","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vsar",
"VTNR","Vertex Energy, Inc","1.25","41696621.25","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/vtnr",
"VRTX","Vertex Pharmaceuticals Incorporated","175.05","44735767321.95","n/a","1991","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vrtx",
"VERU","Veru Inc.","2.06","110236668.76","n/a","n/a","Basic Industries","Specialty Chemicals","https://www.nasdaq.com/symbol/veru",
"VIA","Viacom Inc.","35.65","14345736146.65","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/via",
"VIAB","Viacom Inc.","30.31","10531515994.72","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/viab",
"VMET","Viamet Pharmaceuticals Corp.","n/a","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vmet",
"VSAT","ViaSat, Inc.","62.52","3721997283.12","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/vsat",
"VIAV","Viavi Solutions Inc.","10.96","2480416981.28","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/viav",
"VICL","Vical Incorporated","1.31","28578001.08","n/a","1993","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vicl",
"VICR","Vicor Corporation","61.1","2416519175.2","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vicr",
"VCTR","Victory Capital Holdings, Inc.","10","679511000","n/a","2018","Finance","Investment Managers","https://www.nasdaq.com/symbol/vctr",
"CIZ","VictoryShares Developed Enhanced Volatility Wtd ETF","33.49","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ciz",
"VSDA","VictoryShares Dividend Accelerator ETF","29.7715","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vsda",
"CEY","VictoryShares Emerging Market High Div Volatility Wtd ETF","23.8715","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cey",
"CEZ","VictoryShares Emerging Market Volatility Wtd ETF","26.84","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cez",
"CID","VictoryShares International High Div Volatility Wtd ETF","33.5841","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cid",
"CIL","VictoryShares International Volatility Wtd ETF","39.1023","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cil",
"CFO","VictoryShares US 500 Enhanced Volatility Wtd ETF","50.84","35588000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cfo",
"CFA","VictoryShares US 500 Volatility Wtd ETF","50.9","10180000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cfa",
"CSF","VictoryShares US Discovery Enhanced Volatility Wtd ETF","48.86","26873000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/csf",
"CDC","VictoryShares US EQ Income Enhanced Volatility Wtd ETF","47.19","30673500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cdc",
"CDL","VictoryShares US Large Cap High Div Volatility Wtd ETF","45.92","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/cdl",
"VSMV","VictoryShares US Multi-Factor Minimum Volatility ETF","29.0788","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vsmv",
"CSB","VictoryShares US Small Cap High Div Volatility Wtd ETF","47.348","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/csb",
"CSA","VictoryShares US Small Cap Volatility Wtd ETF","49.982","2561499628.044","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/csa",
"VRAY","ViewRay, Inc.","9.9","743333768.1","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/vray",
"VKTX","Viking Therapeutics, Inc.","10.25","610471498.75","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vktx",
"VKTXW","Viking Therapeutics, Inc.","8.62","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vktxw",
"VBFC","Village Bank and Trust Financial Corp.","34.4395","49390926.772","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/vbfc",
"VLGEA","Village Super Market, Inc.","27.7","398198358.4","n/a","n/a","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/vlgea",
"VNOM","Viper Energy Partners LP","37.03","4217052126.35","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/vnom",
"VIRC","Virco Manufacturing Corporation","5","76787285","n/a","n/a","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/virc",
"VTSI","VirTra, Inc.","5.44","42999430.08","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/vtsi",
"VIRT","Virtu Financial, Inc.","20.75","4165915976.25","n/a","2015","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/virt",
"VRTS","Virtus Investment Partners, Inc.","129.3","933215379.9","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/vrts",
"VRTSP","Virtus Investment Partners, Inc.","109.569","0","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/vrtsp",
"BBC","Virtus LifeSci Biotech Clinical Trials ETF","32.58","32580130.32","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbc",
"BBP","Virtus LifeSci Biotech Products ETF","43.4102","43410373.6408","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbp",
"VRTU","Virtusa Corporation","51.75","1536040498.5","n/a","2007","Technology","EDP Services","https://www.nasdaq.com/symbol/vrtu",
"VTGN","VistaGen Therapeutics, Inc.","1.28","29488147.2","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vtgn",
"VC","Visteon Corporation","114.46","3361067423.14","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/vc",
"VIST","Visterra, Inc.","n/a","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vist",
"VTL","Vital Therapies, Inc.","9.3","394031681.4","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vtl",
"VIVE","Viveve Medical, Inc.","2.8","87554286.4","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/vive",
"VVPR","VivoPower International PLC","1.38","18709178.88","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/vvpr",
"VVUS","VIVUS, Inc.","0.6724","71310772.8056","n/a","1994","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vvus",
"VOD","Vodafone Group Plc","23.47","11142413198.76","474751308","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/vod",
"VOXX","VOXX International Corporation","5.4","130674891.6","n/a","n/a","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/voxx",
"VYGR","Voyager Therapeutics, Inc.","17.7","572081629.2","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/vygr",
"VSEC","VSE Corporation","39.68","431762286.08","n/a","n/a","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/vsec",
"VTVT","vTv Therapeutics Inc.","1.23","42479888.85","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/vtvt",
"VUZI","Vuzix Corporation","6.6","181035452.4","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/vuzi",
"WBA","Walgreens Boots Alliance, Inc.","66.48","65975537926.56","n/a","n/a","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/wba",
"WAFD","Washington Federal, Inc.","33.55","2802568987.9","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wafd",
"WAFDW","Washington Federal, Inc.","15.15","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wafdw",
"WASH","Washington Trust Bancorp, Inc.","58.2","1005134952","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wash",
"WSBF","Waterstone Financial, Inc.","16.95","496921573.65","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/wsbf",
"WVE","WAVE Life Sciences Ltd.","46.7","1367985435","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/wve",
"WNFM","Wayne Farms, Inc.","n/a","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wnfm",
"WSTG","Wayside Technology Group, Inc.","12.1","54948556.3","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/wstg",
"WCFB","WCF Bancorp, Inc.","9","23053878","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wcfb",
"WDFC","WD-40 Company","165.1","2290252836.3","n/a","1973","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/wdfc",
"WEB","Web.com Group, Inc.","28.05","1396298593.8","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/web",
"WB","Weibo Corporation","76.84","4924470360.36","64087329","2014","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/wb",
"WEBK","Wellesley Bancorp, Inc.","33.255","83354721.66","n/a","2012","Finance","Banks","https://www.nasdaq.com/symbol/webk",
